"counterbalance_group","counterbalance_remaining","consent_started","consent_stopped","key_resp_7_keys","key_resp_7_rt","key_resp_7_duration","age","gender","date","exp_name","psychopy_version","os","frame_rate","instructions_started","instructions_stopped","key_resp_2_keys","key_resp_2_rt","key_resp_2_duration","instructions_2_started","instructions_2_stopped","key_resp_4_keys","key_resp_4_rt","key_resp_4_duration","trial_started","key_resp_actual","trial_stopped","correct","approach","friendly","block","key_resp_keys","feedback_started","feedback_stopped","cue_started","cue_stopped","intertrial_interval_started","intertrial_interval_stopped","trials_this_rep_n","trials_this_trial_n","trials_this_n","trials_this_index","trials_ran","alien_stim","category","verification_trial_started","verification_trial_stopped","verification_correct","verification_prompt","key_resp_6_keys","key_resp_6_rt","key_resp_6_duration","block_feedback_started","block_feedback_stopped","key_resp_3_keys","key_resp_3_rt","key_resp_3_duration"
"B",NA,0.8055,3.0657,"space",2.2399,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,3.0658,21.8078,"space",18.7301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,21.8081,23.1391,"space",1.3188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.155,"[""up""]",24.7054,0,FALSE,1,1,NA,24.7063,25.9061,25.9064,27.7019,27.702,28.7018,0,0,0,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7022,"[""right""]",31.0561,0,FALSE,1,1,NA,31.0589,32.261,32.2615,34.0542,34.0543,35.0576,0,1,1,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0589,"[""left""]",37.1168,1,TRUE,1,1,NA,37.1172,38.3168,38.3171,40.1131,40.1131,41.1121,0,2,2,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1124,"[""down""]",43.7346,1,TRUE,1,1,NA,43.735,44.9349,44.9352,46.734,46.7342,47.732,0,3,3,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7342,"[""left""]",49.619,0,TRUE,0,1,NA,49.6211,50.8202,50.823,52.618,52.618,53.6152,0,4,4,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.617,"[""right""]",55.9663,0,TRUE,0,1,NA,55.9683,57.1677,57.1693,58.9662,58.9663,59.9628,0,5,5,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9653,"[""left""]",62.0877,1,TRUE,1,1,NA,62.0882,63.2908,63.2918,65.0875,65.0876,66.0863,0,6,6,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0867,"[""down""]",67.9395,0,TRUE,0,1,NA,67.9413,69.1402,69.1428,70.9358,70.9358,71.9374,0,7,7,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9394,"[""up""]",73.7179,1,TRUE,1,1,NA,73.7192,74.9197,74.9221,76.7148,76.7148,77.7195,0,8,8,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7199,"[""left""]",80.5554,1,TRUE,1,1,NA,80.5557,81.7525,81.7541,83.5472,83.5472,84.5553,0,9,9,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5576,"[""right""]",86.6503,0,TRUE,0,1,NA,86.6522,87.8513,87.8537,89.6473,89.6474,90.653,0,10,10,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.6549,"[""down""]",92.6448,0,TRUE,0,1,NA,92.6461,93.843,93.8441,95.646,95.646,96.6446,0,11,11,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.645,"[""left""]",98.6168,0,TRUE,0,1,NA,98.6194,99.8173,99.8188,101.614,101.6142,102.6178,0,12,12,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.6182,"[""left""]",104.8933,0,FALSE,1,1,NA,104.8936,106.0947,106.0979,107.8919,107.892,108.8958,0,13,13,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.8961,"[""right""]",113.1379,1,FALSE,0,1,NA,113.1399,114.3302,114.3324,116.1338,116.134,117.1395,0,14,14,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.1414,"[""down""]",119.099,0,TRUE,0,1,NA,119.0995,120.2984,120.2986,122.0976,122.0977,123.0992,0,15,15,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.4447,"[""up""]",157.2645,1,TRUE,1,2,NA,157.2666,158.4645,158.4675,160.2668,160.2668,161.2608,0,0,0,10,1,"resources/F8Fch0.png",2,123.1014,131.7341,0,"leebish","left",8.6217,NA,131.7343,148.4402,"space",16.6916,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.2626,"[""left""]",163.1876,0,TRUE,0,2,NA,163.188,164.3828,164.3851,166.1841,166.1842,167.1847,0,1,1,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.1867,"[""up""]",169.0027,1,TRUE,1,2,NA,169.0046,170.1957,170.198,171.9995,171.9996,173.0051,0,2,2,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.0069,"[""right""]",175.2874,0,TRUE,0,2,NA,175.2879,176.488,176.4901,178.2829,178.2829,179.2837,0,3,3,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.2857,"[""down""]",181.4134,1,TRUE,1,2,NA,181.4154,182.6136,182.6158,184.4103,184.4105,185.4091,0,4,4,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.4116,"[""up""]",188.7031,1,TRUE,1,2,NA,188.7038,189.8985,189.8998,191.7011,191.7013,192.6999,0,5,5,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.7014,"[""up""]",197.464,1,FALSE,0,2,NA,197.4643,198.6654,198.6687,200.4642,200.4642,201.4598,0,6,6,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.4603,"[""left""]",204.3068,1,TRUE,1,2,NA,204.3082,205.5072,205.5094,207.3018,207.3019,208.3072,0,7,7,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3077,"[""right""]",211.3198,0,TRUE,0,2,NA,211.3217,212.5198,212.5227,214.3158,214.3161,215.3166,0,8,8,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.3189,"[""right""]",219.99,1,FALSE,0,2,NA,219.9902,221.1861,221.1874,222.9883,222.9885,223.9876,0,9,9,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.9897,"[""left""]",226.1152,1,TRUE,1,2,NA,226.1157,227.3103,227.3126,229.1118,229.1118,230.113,0,10,10,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.1148,"[""left""]",233.171,1,FALSE,0,2,NA,233.1716,234.3772,234.3777,236.169,236.1692,237.1682,0,11,11,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.1704,"[""down""]",238.9787,0,TRUE,0,2,NA,238.9805,240.1786,240.1799,241.9756,241.9758,242.9794,0,12,12,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.9798,"[""up""]",245.0003,0,TRUE,0,2,NA,245.0018,246.1991,246.1994,247.9972,247.9974,248.996,0,13,13,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.9978,"[""up""]",253.0478,0,FALSE,1,2,NA,253.0495,254.2408,254.2441,256.0491,256.0492,257.0434,0,14,14,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.0461,"[""down""]",258.6894,1,TRUE,1,2,NA,258.6898,259.8875,259.8888,261.6867,261.6868,262.6897,0,15,15,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.4033,"[""up""]",305.9355,1,FALSE,0,3,NA,305.9359,307.1423,307.1429,308.9344,308.9346,309.9307,0,0,0,4,1,"resources/F7Mah0.png",1,262.693,269.0575,0,"grecious","left",6.3541,NA,269.0602,302.3996,"space",33.3273,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.9311,"[""down""]",312.8774,0,TRUE,0,3,NA,312.879,314.0801,314.0804,315.8765,315.8765,316.8767,0,1,1,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.8788,"[""right""]",318.7246,0,TRUE,0,3,NA,318.7249,319.9275,319.9277,321.7312,321.7314,322.7253,0,2,2,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.7273,"[""up""]",324.9018,1,FALSE,0,3,NA,324.9022,326.0928,326.094,327.9007,327.9008,328.8993,0,3,3,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.9011,"[""left""]",331.1274,1,TRUE,1,3,NA,331.1287,332.3264,332.329,334.1233,334.1234,335.1288,0,4,4,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.1305,"[""down""]",337.18,1,TRUE,1,3,NA,337.1817,338.3811,338.3813,340.1803,340.1805,341.1765,0,5,5,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.177,"[""up""]",343.0516,0,TRUE,0,3,NA,343.0529,344.2503,344.2518,346.0488,346.049,347.0472,0,6,6,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.0496,"[""right""]",348.8732,1,TRUE,1,3,NA,348.8747,350.0725,350.0749,351.8735,351.8735,352.8725,0,7,7,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.8729,"[""right""]",354.5728,1,TRUE,1,3,NA,354.5731,355.7682,355.769,357.5717,357.5717,358.5708,0,8,8,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.5714,"[""left""]",361.2398,1,FALSE,0,3,NA,361.2406,362.4399,362.442,364.236,364.2361,365.2375,0,9,9,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.2382,"[""down""]",367.6347,1,FALSE,0,3,NA,367.6352,368.8358,368.836,370.6321,370.6322,371.6309,0,10,10,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,36,"female","2025-11-21_18h52.19.047","Category_Training_LabelWritten","2024.2.4","Win32",142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.6314,"[""down""]",373.5327,1,TRUE,1,3,NA,373.5343,374.735,374.7372,376.5353,376.5353,377.5305,0,11,11,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
